Timestamp,AvgYaw
0.0,-0.019512405525098586
0.1,-0.017652762620358066
0.2,-0.01298116315373265
0.3,-0.004624393123294825
0.4,0.008058003144916353
0.5,0.025319987685077355
0.6,0.04377806891217698
0.7,0.062373089220740426
0.8,0.07817954151154331
0.9,0.09336964520185535
1.0,0.10366463610182582
1.1,0.10541028914389083
1.2,0.10430151163888976
1.3,0.10066969326166617
1.4,0.09393565077478278
1.5,0.08608595049680542
1.6,0.08132717717330232
1.7,0.07714591996406313
1.8,0.07358162680626508
1.9,0.06822646085306806
2.0,0.06401045865649345
2.1,0.059822514641884005
2.2,0.05276385306771902
2.3,0.046416246392604055
2.4,0.045405709278220616
2.5,0.04884061047044377
2.6,0.04912813304466639
2.7,0.04794154000899037
2.8,0.04872800328247459
2.9,0.04989904132392596
3.0,0.052283876531225064
3.1,0.05170727064587763
3.2,0.050936899057590954
3.3,0.04966018312158004
3.4,0.048215067530107174
3.5,0.05052340222252745
3.6,0.052766507883115245
3.7,0.05523333159296565
3.8,0.05328288286600461
3.9,0.047067757505118185
4.0,0.043939314596450556
4.1,0.04002557860859281
4.2,0.0359960092478197
4.3,0.032488618023614586
4.4,0.03494692316503303
4.5,0.03839570492206897
4.6,0.041874941322921966
4.7,0.043025355570784136
4.8,0.042828732890655107
4.9,0.04512787471008697
5.0,0.04769908979601129
5.1,0.05069916805657122
5.2,0.05421821873578917
5.3,0.05539921650404182
5.4,0.05571112297099087
5.5,0.051627252063453685
5.6,0.04495394388712524
5.7,0.04150092946874977
5.8,0.04025411174705426
5.9,0.03829468256590309
6.0,0.03356431222814832
6.1,0.029305685789638092
6.2,0.02922028223476975
6.3,0.03267641083940831
6.4,0.03563220512894078
6.5,0.03732004873796749
6.6,0.03857901255631244
6.7,0.04034879238473966
6.8,0.041157451201507156
6.9,0.03930287072007856
7.0,0.03664340228486319
7.1,0.038564334637729916
7.2,0.04005456916718559
7.3,0.036103083093772435
7.4,0.0332282513708746
7.5,0.0349732101620271
7.6,0.0349336332632647
7.7,0.03153772832127555
7.8,0.02997649313260225
7.9,0.029880581220118736
8.0,0.02841646950793069
8.1,0.028247086260212134
8.2,0.031170113460441424
8.3,0.03219181906498541
8.4,0.030074998482572574
8.5,0.02434995992798589
8.6,0.019853734156905004
8.7,0.018654424143791783
8.8,0.017548664616353075
8.9,0.014037085718549388
9.0,0.010745344935944017
9.1,0.008406832616700614
9.2,0.006176195174926375
9.3,0.0068068206444442435
9.4,0.00859082509256475
9.5,0.009114786347612957
9.6,0.007249109185753208
9.7,0.004179599457424449
9.8,0.0006937852191460227
9.9,-0.0018782575368215244
10.0,-0.006369350597363461
10.1,-0.008991760261207137
10.2,-0.010001016967621667
10.3,-0.009227761406279154
10.4,-0.008279090515092373
10.5,-0.007614531679051196
10.6,-0.006274634885931799
10.7,-0.0057934670893952924
10.8,-0.005965094858428971
10.9,-0.005968547984862841
11.0,-0.005852119227551029
11.1,-0.005840837813114081
11.2,-0.005900727013740622
11.3,-0.0050691889670550876
11.4,-0.003461191308934252
11.5,-0.002963305904327951
11.6,-0.0022431006702589777
11.7,-0.0008742623967662868
11.8,0.0005198040376229834
11.9,0.0020137516597421015
12.0,0.0030889600901018023
12.1,0.00428139765113506
12.2,0.004863353092722563
12.3,0.007322246841092563
12.4,0.010728502693236906
12.5,0.013895786011360886
12.6,0.017797002574805716
12.7,0.020199221512741873
12.8,0.02262909693052795
12.9,0.024069153552155265
13.0,0.023269723971044622
13.1,0.0203694312287096
13.2,0.018818221719284833
13.3,0.018541901721579396
13.4,0.01777422999973982
13.5,0.015385220232072368
13.6,0.012886972916143337
13.7,0.011250646310918351
13.8,0.010546933679994307
13.9,0.010804759221080948
14.0,0.010746194719248876
14.1,0.009965097926777486
14.2,0.009818939900614722
14.3,0.011896509463487866
14.4,0.011439098488771995
14.5,0.011938978861203351
14.6,0.014935130249930317
14.7,0.01607429965695203
14.8,0.01514820393802144
14.9,0.013764943440706274
15.0,0.012189967281761149
15.1,0.00838026302500325
15.2,0.0018226131365736112
15.3,-0.004240505481045436
15.4,-0.010226523740676488
15.5,-0.014718926179981872
15.6,-0.019334254139011055
15.7,-0.022567317157113485
15.8,-0.025931704688105545
15.9,-0.02746543071073347
16.0,-0.02920814936383122
16.1,-0.03463871166412286
16.2,-0.03963173436310191
16.3,-0.044249613873016125
16.4,-0.04607375682603306
16.5,-0.047276183541279056
16.6,-0.048258883909700165
16.7,-0.050153725645505444
16.8,-0.05163055465322449
16.9,-0.04831462753656583
17.0,-0.04219905571400679
17.1,-0.03656066027718329
17.2,-0.03120689374340307
17.3,-0.0275443218218661
17.4,-0.024877259431588507
17.5,-0.021504158493558398
17.6,-0.019515709390607143
17.7,-0.019171527162042266
17.8,-0.018280806542043847
17.9,-0.017227769867474787
18.0,-0.016634178368474695
