Timestamp,AvgYaw
0.0,-0.011770276993377427
0.1,-0.008322739964384316
0.2,-0.0021022470851292914
0.3,0.007005709334369813
0.4,0.02034184080180549
0.5,0.034979192783175184
0.6,0.05296074592406304
0.7,0.07104838817285755
0.8,0.08593676723400759
0.9,0.09772429940881817
1.0,0.11135054931222978
1.1,0.12072835458788014
1.2,0.12330341708657463
1.3,0.12665210795042706
1.4,0.12679555434186107
1.5,0.11813996971016859
1.6,0.1090813164915668
1.7,0.10027778519328807
1.8,0.0888701499194283
1.9,0.08044944478688386
2.0,0.07452215528869388
2.1,0.06865754507749301
2.2,0.06330581865898009
2.3,0.05940529782702973
2.4,0.054756651020079795
2.5,0.04770011605949844
2.6,0.037584190611277636
2.7,0.026827232612792802
2.8,0.021987420596165347
2.9,0.01808273850296294
3.0,0.013814984571388852
3.1,0.014395989711819957
3.2,0.014956218117472836
3.3,0.00924893923139801
3.4,0.001448751643536513
3.5,-0.009499999107061386
3.6,-0.018103493133418972
3.7,-0.024367233707030925
3.8,-0.025915115714058155
3.9,-0.023880467184749204
4.0,-0.02213588970067857
4.1,-0.019360791053677426
4.2,-0.015078404456629954
4.3,-0.00850086984363751
4.4,-0.0035607702870631766
4.5,0.002403940329729901
4.6,0.009079020324590709
4.7,0.013871240970526605
4.8,0.013618522530617693
4.9,0.011004575879637754
5.0,0.01288980075862681
5.1,0.012757547075176809
5.2,0.01289515998741801
5.3,0.011569880081941705
5.4,0.008043523220614945
5.5,0.004924097010261609
5.6,0.0015771150335215304
5.7,-0.00021924443760427923
5.8,0.0027961128159068732
5.9,0.00902213988903973
6.0,0.01640624056512011
6.1,0.021201030675451548
6.2,0.02402657411850687
6.3,0.028325257371911446
6.4,0.03227181825816175
6.5,0.0340277375309962
6.6,0.03484894081139981
6.7,0.03654467932883174
6.8,0.03835551701298883
6.9,0.038779921524981706
7.0,0.039183068607152725
7.1,0.038530648287892884
7.2,0.03635224946476009
7.3,0.03481262323400764
7.4,0.034086235724755366
7.5,0.03605635929570813
7.6,0.037367360029247655
7.7,0.03681103181742292
7.8,0.03507239201605853
7.9,0.033461634165886385
8.0,0.03322028393371628
8.1,0.03232324260270899
8.2,0.03128319593870059
8.3,0.03157724128038379
8.4,0.03254936739868197
8.5,0.03333561233052414
8.6,0.033820192268797206
8.7,0.03325442790942633
8.8,0.03194397679548202
8.9,0.030361403896907307
9.0,0.029843236716527544
9.1,0.030569391844242528
9.2,0.03206958852970028
9.3,0.0324254967431049
9.4,0.03163996514460652
9.5,0.030262115594221463
9.6,0.02942351687207818
9.7,0.02674275616416186
9.8,0.020681636739978575
9.9,0.017820103967479257
10.0,0.016422616787340822
10.1,0.01605736144809138
10.2,0.016909389348805648
10.3,0.017285504406017005
10.4,0.01742564586803324
10.5,0.018578849706539557
10.6,0.019791332445952676
10.7,0.02109269225375054
10.8,0.021507483486888943
10.9,0.0209586511474234
11.0,0.02140308153985712
11.1,0.022732220590624058
11.2,0.022562401887992117
11.3,0.021566827847682612
11.4,0.02142357233417103
11.5,0.019402842578971607
11.6,0.016227193200968233
11.7,0.01305121188896222
11.8,0.011382026808019603
11.9,0.010363154578238302
12.0,0.011308643807081383
12.1,0.013258703107605461
12.2,0.01608423513142892
12.3,0.02058793111511715
12.4,0.02371639252030936
12.5,0.02516695264255452
12.6,0.02631348316640375
12.7,0.026539962648201798
12.8,0.027760666481426027
12.9,0.030042009444784485
13.0,0.029085270096978588
13.1,0.027298166543441898
13.2,0.028879460946717467
13.3,0.0326377936017599
13.4,0.0354153354273138
13.5,0.03700669937144754
13.6,0.038781110407974134
13.7,0.04176701548017351
13.8,0.04546443778108739
13.9,0.04999256604817884
14.0,0.05361217803458342
14.1,0.05514040133015347
14.2,0.05420326340187501
14.3,0.050946431021455726
14.4,0.04764638354077809
14.5,0.04374791454706555
14.6,0.039163931000873294
14.7,0.03405044772527748
14.8,0.029638574878457263
14.9,0.026812003930373668
15.0,0.02377398704731547
15.1,0.019676835142065405
15.2,0.015736126025048137
15.3,0.013270965232340032
15.4,0.011604463120740326
15.5,0.008613282209376464
15.6,0.002509324016268348
15.7,-0.004341191327879067
15.8,-0.009094639066647387
15.9,-0.014416704874188764
16.0,-0.01997976651807895
16.1,-0.02397246368591189
16.2,-0.02467211460423465
16.3,-0.02552212725913204
16.4,-0.02695170156313846
16.5,-0.02798256097209915
16.6,-0.028171872737958677
16.7,-0.026980135147157698
16.8,-0.027392528008286305
16.9,-0.028118813824828254
17.0,-0.025156840078278685
17.1,-0.020337021453214626
17.2,-0.01596180543519287
17.3,-0.010821404280745394
17.4,-0.00647977249458942
17.5,-0.004946278655619319
17.6,-0.0023890371556505147
17.7,-0.00032810817950991596
17.8,0.00036276101317903845
17.9,0.00046062620267782966
18.0,0.0028565752998317554
