Timestamp,P119,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150
0.0,"[[0.9848859, -0.114427, 0.1094947, -0.07012273], [0.9848904, -0.1141515, 0.109983, -0.06974301]]","[[0.9922805, -0.02366907, -0.09057216, 0.0813374], [0.9922447, -0.02397061, -0.09170779, 0.08040913]]","[[0.9988785, -0.04064108, -0.01769705, 0.01663929], [0.998872, -0.04096008, -0.01733788, 0.01662558]]","[[0.9957755, -0.05577886, 0.07293712, -0.0001957791], [0.9960674, -0.05638655, 0.06833833, -0.0005803813]]","[[0.9958252, -0.06612628, 0.0622493, 0.009192404], [0.9959256, -0.06556075, 0.06119923, 0.00941724]]","[[0.9974774, -0.06676733, -0.006018879, -0.02334281], [0.9974222, -0.0677788, -0.006915849, -0.02252066]]","[[0.9838992, -0.1682604, 0.05955146, -0.009190601], [0.9840849, -0.1675964, 0.05866613, -0.006825698]]","[[0.9984456, -0.05381294, 0.005070225, -0.01359595], [0.9984199, -0.05432243, 0.005002347, -0.01348245]]","[[0.9986477, -0.04115528, 0.02013859, -0.02456634], [0.9986557, -0.04120649, 0.01954231, -0.02463851]]","[[0.9964817, -0.07805059, 0.02987717, -0.006305408], [0.9967016, -0.07754767, 0.02338432, -0.005044012]]","[[0.9954386, -0.0244592, -0.0896643, 0.02154416], [0.9954156, -0.02451083, -0.08985739, 0.02173995]]","[[0.9888315, -0.1090604, 0.1012521, -0.008135992], [0.9889561, -0.1096499, 0.09938126, -0.008137327]]","[[0.979791, -0.1588073, -0.09332012, 0.0779821], [0.9807274, -0.1503063, -0.1017997, 0.07224055]]","[[0.9953057, -0.08556961, 0.04317889, 0.01341539], [0.9953304, -0.08536399, 0.04302185, 0.01339915]]","[[0.9980869, -0.04620902, 0.03729308, 0.01721734], [0.9981218, -0.0460952, 0.03634347, 0.01752799]]","[[0.9981145, -0.05701017, 0.002846439, -0.02256664], [0.9981437, -0.05700266, -0.001933736, -0.02136004]]","[[0.9965158, -0.08220722, -0.008339846, 0.01134098], [0.996528, -0.08115721, -0.0123973, 0.01385064]]","[[0.9980071, -0.01573122, 0.02236992, -0.0568675], [0.9980187, -0.01678185, 0.02176856, -0.05659652]]","[[0.9940234, -0.09085435, -0.0298108, -0.05267096], [0.9939888, -0.09102795, -0.02988252, -0.05298475]]","[[0.9909368, -0.0899063, -0.09979946, 0.001146697], [0.989462, -0.08930828, -0.1139473, 0.00222614]]","[[0.9928573, -0.09717426, -0.03651592, 0.05880624], [0.9928002, -0.09782378, -0.03788726, 0.05781672]]","[[0.994934, -0.07404914, -0.05924837, -0.03335775], [0.9948107, -0.07404356, -0.06105812, -0.033781]]","[[0.9979662, -0.01280532, 0.06068049, 0.0147481], [0.9980142, -0.01389363, 0.05958949, 0.01496003]]","[[0.9962465, -0.07062091, -0.03220685, -0.03831992], [0.9961674, -0.07136507, -0.03315036, -0.03819138]]","[[0.9988032, -0.0361989, -0.01269243, 0.03034429], [0.9988142, -0.03621434, -0.01247494, 0.03005053]]","[[0.9992299, -0.0340315, 0.002710083, 0.01934171], [0.9991639, -0.03587129, 0.00126799, 0.01957475]]","[[0.9986175, -0.02138855, 0.04531943, 0.01586643], [0.9987836, -0.02189819, 0.04098107, 0.0165055]]","[[0.9874777, -0.08953437, 0.128904, -0.0159728], [0.987581, -0.08915669, 0.1283437, -0.01621037]]","[[0.9897953, -0.1389439, 0.006419415, 0.0309624], [0.9898265, -0.1387583, 0.006298035, 0.03082221]]","[[0.9940514, -0.1035974, -0.002295708, 0.03352783], [0.9940468, -0.1036513, -0.002562064, 0.03347763]]","[[0.9907051, -0.1328159, 0.01729386, 0.0237574], [0.9906608, -0.1333052, 0.01626291, 0.02358815]]","[[0.9921685, -0.1209383, -0.007405329, -0.03034313], [0.9921917, -0.1207275, -0.008125634, -0.03023941]]","[[0.9905767, -0.1134373, 0.07642481, -0.006999526], [0.9907948, -0.1136855, 0.07315099, -0.007087646]]","[[0.9924167, -0.09501889, 0.07654116, 0.01489609], [0.9924862, -0.09661715, 0.07349234, 0.01533624]]","[[0.9969991, -0.03659702, 0.0664247, -0.0155355], [0.9973812, -0.03605884, 0.06074372, -0.01552125]]","[[0.9959539, -0.07949574, 0.02131965, 0.03608019], [0.9960403, -0.07888041, 0.01967135, 0.03598175]]","[[0.9949149, 0.06318794, 0.06512173, -0.04371098], [0.9949149, 0.06318794, 0.06512173, -0.04371098]]","[[0.9972776, -0.05308983, 0.04657457, -0.02120719], [0.997364, -0.0529353, 0.04488187, -0.02117551]]","[[0.9955696, -0.07609973, 0.05492883, -0.00573888], [0.9956418, -0.0764108, 0.05321273, -0.005210728]]","[[0.997986, -0.03485009, 0.03449963, -0.0402415], [0.9986569, -0.03563319, 0.01253951, -0.03546139]]","[[0.9930419, -0.07814577, 0.01485494, -0.08683594], [0.9930419, -0.07814577, 0.01485494, -0.08683594]]","[[-0.9855228, 0.1613166, -0.04826275, 0.0198132], [-0.9856861, 0.1607101, -0.04718075, 0.01921459]]","[[0.9950693, -0.09228639, 0.03370595, 0.01357015], [0.9950715, -0.09274967, 0.03237518, 0.01349205]]","[[0.9819593, -0.1870985, -0.004029627, -0.02708784], [0.9819694, -0.1869566, -0.00597448, -0.02734787]]","[[0.9976311, -0.02408207, -0.05743077, 0.02922421], [0.9975976, -0.0241616, -0.05779302, 0.02958347]]","[[0.9894215, -0.1402048, -0.004718363, -0.03695329], [0.9895847, -0.1392332, -0.005282166, -0.03616951]]","[[0.9955981, -0.09319741, 0.009079203, -0.004022337], [0.9956099, -0.093367, 0.005369585, -0.003838082]]","[[0.9920223, -0.123499, 0.005994353, -0.02457098], [0.9919725, -0.1240583, 0.005054729, -0.02397135]]","[[0.9981498, -0.0521346, -0.005263043, 0.03084291], [0.9981273, -0.05239448, -0.005978003, 0.03099835]]","[[0.999284, -0.02964807, -0.02226522, -0.007541602], [0.9992277, -0.03050707, -0.02348533, -0.007861596]]"
0.1,"[[0.9848829, -0.1142183, 0.11018, -0.06942775], [0.9849269, -0.1141651, 0.1100524, -0.06909277], [0.9849908, -0.1143416, 0.1097473, -0.06837227], [0.985044, -0.1142644, 0.1095252, -0.06808975], [0.9851668, -0.1145284, 0.1083707, -0.06771569]]","[[0.9922351, -0.02416134, -0.09238339, 0.07969339], [0.9920554, -0.02479515, -0.09456802, 0.07917248], [0.9919863, -0.0248508, -0.09586343, 0.07845941], [0.9918267, -0.02486937, -0.09829054, 0.07746217], [0.9917381, -0.02510676, -0.09929915, 0.07723286]]","[[0.998881, -0.04080702, -0.01734914, 0.01645002], [0.9988713, -0.04127744, -0.01733578, 0.01587116], [0.9988675, -0.04141618, -0.0173474, 0.01573199], [0.9988545, -0.04180473, -0.01736811, 0.01550596], [0.9988233, -0.04249316, -0.01748159, 0.01551906]]","[[0.9962053, -0.05649558, 0.06619944, -0.0008835511], [0.9964865, -0.05608385, 0.06217863, -0.001787872], [0.9966125, -0.05572908, 0.0604363, -0.002294794], [0.9967335, -0.05698907, 0.05713437, -0.003200172], [0.9967469, -0.05790452, 0.05592288, -0.003915485]]","[[0.9961185, -0.06569436, 0.05770752, 0.01010143], [0.9961954, -0.06590779, 0.05609848, 0.01019348], [0.9963989, -0.06656324, 0.0514018, 0.01079592], [0.9965381, -0.06671405, 0.04829128, 0.01135966], [0.9968032, -0.06763934, 0.04077686, 0.01206744]]","[[0.9973828, -0.06843422, -0.007445859, -0.022113], [0.9973521, -0.06892323, -0.00817293, -0.02171443], [0.9972937, -0.06977061, -0.009618877, -0.02109077], [0.9972704, -0.0700321, -0.01036563, -0.02097249], [0.9971858, -0.0710508, -0.01182547, -0.02079761]]","[[0.9841472, -0.1675405, 0.05792736, -0.005394687], [0.9841175, -0.1683976, 0.05614958, -0.001513693], [0.984078, -0.1689388, 0.05521922, 0.0009626685], [0.9840564, -0.1693048, 0.05437935, 0.003425775], [0.9839931, -0.1700783, 0.05254906, 0.008346318]]","[[0.9983979, -0.05477592, 0.004509824, -0.01345244], [0.9983841, -0.0549852, 0.003291505, -0.01396642], [0.9983758, -0.0550811, 0.002659012, -0.01430683], [0.9983395, -0.05569032, 0.0008130723, -0.01470432], [0.9982896, -0.05655326, -0.0008515512, -0.01479224]]","[[0.9986632, -0.04121733, 0.01920098, -0.02458022], [0.9986749, -0.04113074, 0.01882964, -0.02453747], [0.9986848, -0.04100048, 0.01838133, -0.02469434], [0.9986905, -0.04083063, 0.01830762, -0.02479846], [0.9987109, -0.04040612, 0.01814969, -0.02478956]]","[[0.9967748, -0.07738039, 0.02076498, -0.004593838], [0.9968988, -0.07717752, 0.01498473, -0.003438852], [0.9969732, -0.07668883, 0.01241547, -0.003030541], [0.9970706, -0.07604698, 0.007893983, -0.002219369], [0.997088, -0.07597701, 0.006325174, -0.001756006]]","[[0.9953637, -0.02454933, -0.09030779, 0.02220413], [0.9953569, -0.02422767, -0.09043257, 0.02235396], [0.9953095, -0.02457026, -0.09084087, 0.02243681], [0.9952399, -0.02470501, -0.09153148, 0.02256486], [0.9952016, -0.02476419, -0.09193549, 0.02254787]]","[[0.9891338, -0.1104558, 0.09670743, -0.007843966], [0.989197, -0.1112129, 0.09519609, -0.007665274], [0.9894233, -0.1122347, 0.09159558, -0.007422969], [0.9895095, -0.1132343, 0.08942753, -0.007184579], [0.9898014, -0.1152574, 0.08344308, -0.006792165]]","[[0.9807274, -0.1503063, -0.1017997, 0.07224055], [0.981415, -0.1415981, -0.1109233, 0.06686311], [0.981962, -0.1303135, -0.1219705, 0.06238836], [0.9817525, -0.1212016, -0.133648, 0.06008754], [0.9815856, -0.1172684, -0.1388608, 0.05878313]]","[[0.9953582, -0.0853968, 0.04234793, 0.01327368], [0.9953645, -0.08551558, 0.04198806, 0.01317855], [0.99538, -0.08564212, 0.04139556, 0.01305683], [0.9953756, -0.08571594, 0.0413085, 0.01318131], [0.9953756, -0.08571594, 0.0413085, 0.01318131]]","[[0.9981218, -0.0460952, 0.03634347, 0.01752799], [0.9981679, -0.04614647, 0.03483279, 0.01783411], [0.9982139, -0.04604352, 0.03363048, 0.01782824], [0.9982303, -0.04604813, 0.03302949, 0.01802751], [0.9982544, -0.04617422, 0.03217798, 0.01791131]]","[[0.9981554, -0.05694702, -0.004025837, -0.02065368], [0.9981301, -0.05729136, -0.009121248, -0.01925702], [0.9981109, -0.05738912, -0.01209871, -0.01829447], [0.9980733, -0.05752245, -0.01525421, -0.0175564], [0.9979287, -0.05767889, -0.02349296, -0.01611324]]","[[0.9964495, -0.08160708, -0.01403904, 0.01522269], [0.9963459, -0.08236138, -0.01577605, 0.01620395], [0.9962189, -0.08338682, -0.01781869, 0.01664462], [0.9961861, -0.08372567, -0.01847265, 0.01618657], [0.9960679, -0.08454572, -0.02055803, 0.01667528]]","[[0.9980474, -0.01899176, 0.02055123, -0.05584225], [0.9980661, -0.02016492, 0.01999607, -0.05529639], [0.9980928, -0.02267586, 0.01871038, -0.05428088], [0.9981102, -0.02377039, 0.01801718, -0.0537258], [0.9981098, -0.02683029, 0.01638306, -0.0528065]]","[[0.9939502, -0.09124038, -0.0305947, -0.05293582], [0.993935, -0.09133658, -0.030894, -0.05288086], [0.9939122, -0.09116441, -0.0317298, -0.05311156], [0.9939122, -0.09116441, -0.0317298, -0.05311156], [0.9938845, -0.09117991, -0.03245923, -0.05316268]]","[[0.98785, -0.08900433, -0.127367, 0.00290308], [0.9871089, -0.08856362, -0.1332778, 0.003092287], [0.985489, -0.08817689, -0.144997, 0.003485785], [0.9845998, -0.0886466, -0.1506452, 0.003327307], [0.9826995, -0.08966641, -0.1620221, 0.003240515]]","[[0.9927393, -0.09843757, -0.03856806, 0.05737155], [0.9926705, -0.09905755, -0.03960311, 0.05678554], [0.9925724, -0.1000062, -0.04133886, 0.05558748], [0.9924909, -0.1006646, -0.04217837, 0.05522145], [0.9923339, -0.1019608, -0.04390273, 0.05431263]]","[[0.9944843, -0.07494724, -0.06468935, -0.03462913], [0.994367, -0.07486108, -0.06680778, -0.03415917], [0.9942383, -0.0739579, -0.06977244, -0.03394494], [0.9941927, -0.07334086, -0.0711733, -0.03371146], [0.9940178, -0.07342195, -0.07369909, -0.03326168]]","[[0.9980306, -0.01441642, 0.05913672, 0.01516411], [0.9980608, -0.01495267, 0.05834079, 0.01573308], [0.9980896, -0.01501691, 0.05777559, 0.01592515], [0.9981159, -0.01514769, 0.0572083, 0.01619778], [0.9982429, -0.01604423, 0.05463924, 0.01637739]]","[[0.9960947, -0.07197624, -0.03403698, -0.03816126], [0.9960729, -0.07209354, -0.03448717, -0.03810476], [0.9960163, -0.07277153, -0.03495808, -0.03786473], [0.9959891, -0.07309674, -0.0351659, -0.03776107], [0.9959361, -0.0735686, -0.03621779, -0.03724591]]","[[0.9988007, -0.03649064, -0.01249229, 0.03016027], [0.998794, -0.03658926, -0.01255502, 0.03023769], [0.9987858, -0.03661738, -0.0125757, 0.03046231], [0.9987659, -0.03703964, -0.01294234, 0.0304489], [0.9987634, -0.03699825, -0.01332287, 0.03041644]]","[[0.9990796, -0.03790557, -0.0003938462, 0.02007655], [0.9990346, -0.03887931, -0.001301637, 0.02040845], [0.9989182, -0.04133597, -0.003301752, 0.02104275], [0.9989182, -0.04133597, -0.003301752, 0.02104275], [0.9987945, -0.0436266, -0.00543498, 0.02183436]]","[[0.9989853, -0.02197777, 0.03539211, 0.01711098], [0.9990934, -0.0218093, 0.03217438, 0.01736523], [0.9992741, -0.02220028, 0.02539475, 0.01770512], [0.9993745, -0.02179122, 0.02140222, 0.01782254], [0.9995381, -0.02260527, 0.009128619, 0.01814816]]","[[0.9878219, -0.08861999, 0.126819, -0.01647067], [0.9879473, -0.08857238, 0.1258793, -0.01641842], [0.9881989, -0.08848325, 0.1238841, -0.01692051], [0.9883144, -0.08843642, 0.122946, -0.01726276], [0.9884527, -0.08862981, 0.121751, -0.01681186]]","[[0.9898174, -0.1388309, 0.006179004, 0.03081155], [0.9898257, -0.1387916, 0.005899631, 0.03077872], [0.9898211, -0.138833, 0.005864019, 0.03074541], [0.9898254, -0.1388679, 0.005973301, 0.0304256], [0.9898444, -0.1388635, 0.006526807, 0.02970507]]","[[0.9940245, -0.1038412, -0.002508788, 0.03355836], [0.9939888, -0.1041689, -0.002463171, 0.03360302], [0.9939383, -0.1046009, -0.002660602, 0.03373726], [0.9939048, -0.1049635, -0.002902261, 0.0335802], [0.9939059, -0.1049128, -0.003024867, 0.0336932]]","[[0.9905689, -0.1342635, 0.01423173, 0.0233271], [0.9905306, -0.1346545, 0.01341602, 0.023184], [0.9904573, -0.1354036, 0.01145274, 0.0230012], [0.9904175, -0.135784, 0.01054041, 0.02290813], [0.990382, -0.1362048, 0.008641347, 0.02274211]]","[[0.9921923, -0.1207356, -0.008466982, -0.03009641], [0.9921879, -0.1207653, -0.009182001, -0.02990946], [0.9921769, -0.1208409, -0.009615852, -0.02983416], [0.9921345, -0.1211816, -0.01031203, -0.02963092], [0.9921238, -0.1212538, -0.01085841, -0.02949441]]","[[0.9909123, -0.1137847, 0.07136743, -0.007257887], [0.9909947, -0.1142467, 0.06944565, -0.007386335], [0.9912115, -0.1144817, 0.0658913, -0.00721042], [0.9912992, -0.1148627, 0.06390207, -0.0070015], [0.9914212, -0.1158215, 0.06015329, -0.00713778]]","[[0.9925022, -0.0978587, 0.07152805, 0.01570941], [0.9926716, -0.1004362, 0.0652059, 0.01624391], [0.992832, -0.1011672, 0.06153443, 0.0162259], [0.9929955, -0.1019932, 0.05738511, 0.016257], [0.993181, -0.1038294, 0.05031824, 0.01670823]]","[[0.9975778, -0.03570683, 0.05764813, -0.01550048], [0.9979472, -0.03561476, 0.05100673, -0.0152116], [0.9981532, -0.03562862, 0.04693075, -0.01478031], [0.9985439, -0.03524483, 0.03828629, -0.01421121], [0.9987053, -0.03559791, 0.03380186, -0.01334525]]","[[0.99606, -0.07890395, 0.01857648, 0.03596739], [0.9960954, -0.07888146, 0.01649999, 0.03604808], [0.9961175, -0.07892112, 0.01528346, 0.03588668], [0.996119, -0.0790734, 0.01417303, 0.03596549], [0.9961414, -0.07908069, 0.01195747, 0.03613253]]","[[0.9949149, 0.06318794, 0.06512173, -0.04371098], [0.9947376, 0.06420138, 0.06624396, -0.04457693], [0.9947041, 0.06484118, 0.06587736, -0.04493892], [0.9946849, 0.06521651, 0.06556616, -0.0452745], [0.9946278, 0.06618382, 0.06507483, -0.04583181]]","[[0.9975861, -0.052844, 0.03990108, -0.02091403], [0.9977376, -0.05270933, 0.03626562, -0.02064321], [0.9981239, -0.05197417, 0.0257895, -0.01955186], [0.9983082, -0.05129451, 0.01952804, -0.01918916], [0.9985626, -0.04980114, 0.005716362, -0.01897148]]","[[0.9957238, -0.07657401, 0.05148032, -0.004512162], [0.9957756, -0.07666799, 0.05036278, -0.004099368], [0.9958857, -0.07693565, 0.04776578, -0.003323745], [0.9959424, -0.077107, 0.04630691, -0.002991019], [0.9960814, -0.07754258, 0.04247715, -0.002168094]]","[[0.9988511, -0.03565168, -0.003439634, -0.03183756], [0.9987322, -0.03540072, -0.02102047, -0.02896385], [0.9976028, -0.03201211, -0.056088, -0.02486356], [0.996662, -0.03025307, -0.07253775, -0.02209136], [0.9931896, -0.02808257, -0.1122888, -0.01330331]]","[[0.9930419, -0.07814577, 0.01485494, -0.08683594], [0.9930714, -0.08027186, 0.01332745, -0.08478267], [0.9931337, -0.08154292, 0.01129379, -0.08311789], [0.993169, -0.08300582, 0.009651681, -0.08143937], [0.9932029, -0.08355249, 0.008768639, -0.08056184]]","[[-0.9858357, 0.1601385, -0.04594969, 0.01929544], [-0.985876, 0.1600847, -0.04528899, 0.01924132], [-0.9859743, 0.1598161, -0.04425107, 0.01885414], [-0.985985, 0.1598716, -0.04372223, 0.01905102], [-0.9860407, 0.1596244, -0.04325275, 0.01931366]]","[[0.9950785, -0.09304306, 0.03129462, 0.01350781], [0.9950464, -0.09417068, 0.02879528, 0.01361652], [0.9950311, -0.09462657, 0.02774356, 0.0137627], [0.9949796, -0.09610724, 0.02435655, 0.01363359], [0.9949601, -0.09679895, 0.0225427, 0.01327274]]","[[0.9819804, -0.1868486, -0.007028401, -0.027436], [0.982003, -0.1865974, -0.009513598, -0.02758701], [0.9820397, -0.186318, -0.01082572, -0.02768294], [0.9819866, -0.1864137, -0.01358767, -0.02770788], [0.9820021, -0.1861899, -0.01517533, -0.02783625]]","[[0.9975675, -0.02422991, -0.05816871, 0.0298045], [0.9974953, -0.02428001, -0.05907476, 0.0303956], [0.9974416, -0.02417893, -0.05981787, 0.03078258], [0.9973759, -0.02414422, -0.06067469, 0.03125704], [0.9972035, -0.02432317, -0.06305968, 0.03189224]]","[[0.9896216, -0.1390117, -0.00535638, -0.03600213], [0.9896489, -0.1388407, -0.005548506, -0.03588184], [0.9897196, -0.1384067, -0.00569543, -0.03558553], [0.9897674, -0.1380972, -0.005795183, -0.0354396], [0.9898904, -0.1372367, -0.006309197, -0.03526089]]","[[0.9956328, -0.09322549, 0.003423842, -0.003549629], [0.9957142, -0.09242546, -0.0009413495, -0.00313627], [0.9957495, -0.09200092, -0.003230158, -0.002879653], [0.9958363, -0.09081284, -0.007583728, -0.002373044], [0.9958385, -0.09058698, -0.00981765, -0.001835468]]","[[0.9919944, -0.1239638, 0.00473683, -0.02361659], [0.992019, -0.1237867, 0.004549393, -0.02354628], [0.992029, -0.1237523, 0.004220274, -0.02336772], [0.9920312, -0.123759, 0.003765613, -0.02331647], [0.9920217, -0.1238677, 0.003315762, -0.02321347]]","[[0.9981323, -0.05240693, -0.00614398, 0.030784], [0.9981326, -0.05242833, -0.006511926, 0.0306608], [0.9980968, -0.05285199, -0.007189083, 0.0309495], [0.9980723, -0.05320842, -0.007496246, 0.03105424], [0.9980395, -0.05378316, -0.008157347, 0.03095259]]","[[0.9992025, -0.0310074, -0.0239623, -0.007664604], [0.9991766, -0.03144798, -0.02459622, -0.007235431], [0.9990909, -0.03321197, -0.02593198, -0.00647942], [0.9990355, -0.03433117, -0.02667967, -0.006134885], [0.9989312, -0.03622615, -0.02821726, -0.005287765]]"
