Timestamp,AvgYaw
0.0,-0.015838938777727643
0.1,-0.015265985021170348
0.2,-0.013523251773134801
0.3,-0.0069856497886995675
0.4,0.00562991390439207
0.5,0.021399568203476032
0.6,0.03815102376330071
0.7,0.05167758290467405
0.8,0.06081490869700815
0.9,0.06685352400531064
1.0,0.06567787488836442
1.1,0.06352916188492973
1.2,0.05976003067752116
1.3,0.059142281007488695
1.4,0.05311981748831411
1.5,0.047638756867367835
1.6,0.044143780919890935
1.7,0.03826053218155464
1.8,0.025547668794177643
1.9,0.008081897587527009
2.0,-0.008263399355939926
2.1,-0.019687467931561738
2.2,-0.028205019637092925
2.3,-0.033112540513694465
2.4,-0.03447843797893831
2.5,-0.035621246583017546
2.6,-0.03419482216626462
2.7,-0.02902956603712646
2.8,-0.02698771858313555
2.9,-0.025313665648574457
3.0,-0.023109710349113032
3.1,-0.020503184560347564
3.2,-0.019371199547892973
3.3,-0.019206710912500397
3.4,-0.019804345616342794
3.5,-0.021138379853215823
3.6,-0.023951240512204843
3.7,-0.025248267708118485
3.8,-0.023861714291342536
3.9,-0.025604904240434007
4.0,-0.025903656682954905
4.1,-0.027705900374714616
4.2,-0.035432325556771886
4.3,-0.040970458687918494
4.4,-0.043419156980722164
4.5,-0.042718085248515475
4.6,-0.03905727066601289
4.7,-0.03390958533890969
4.8,-0.03031160772540742
4.9,-0.028128224415285584
5.0,-0.025897557993015352
5.1,-0.02552413595860976
5.2,-0.028710241785974946
5.3,-0.031134626866729572
5.4,-0.032703444196937805
5.5,-0.03651142662682669
5.6,-0.04194310522623671
5.7,-0.04543311326559272
5.8,-0.047769634617370466
5.9,-0.05014082345628829
6.0,-0.04915685435582452
6.1,-0.04706721208580793
6.2,-0.04543504353539046
6.3,-0.043721560500270644
6.4,-0.039869467760582526
6.5,-0.03614288585132008
6.6,-0.03411276838696822
6.7,-0.03030698361947984
6.8,-0.02624274772169363
6.9,-0.023367389298325564
7.0,-0.02003052055176488
7.1,-0.017628726405716312
7.2,-0.014952017967132759
7.3,-0.012845570871552595
7.4,-0.011545522883035625
7.5,-0.011952628302005006
7.6,-0.012819243796107112
7.7,-0.01350964969613628
7.8,-0.013490107802845623
7.9,-0.013083928344933887
8.0,-0.012741866500879702
8.1,-0.012764006772498155
8.2,-0.011620177830339435
8.3,-0.010526591583788622
8.4,-0.010508606109583046
8.5,-0.010825877539524692
8.6,-0.010439960936177373
8.7,-0.008700107604406714
8.8,-0.006923183688185516
8.9,-0.0036129537874620204
9.0,0.0004183995416817555
9.1,0.001994715861966939
9.2,0.0011249503623190623
9.3,0.001045522728261272
9.4,0.0010333246402697963
9.5,6.254125749842116e-05
9.6,-0.0024917077791233406
9.7,-0.00530262753757392
9.8,-0.007686307568380283
9.9,-0.010317297460503982
10.0,-0.012089265973580444
10.1,-0.012310350091167174
10.2,-0.012701268013211489
10.3,-0.013478188343998462
10.4,-0.01286631501901117
10.5,-0.008252378257477183
10.6,-0.0031127030156912305
10.7,0.00030175760957089744
10.8,-0.0001968594999929818
10.9,-0.0018696034983161107
11.0,-0.0018265356472964235
