Timestamp,AvgYaw
0.0,0.001278205675511039
0.1,0.002427938485060545
0.2,0.0046054345416286155
0.3,0.008806663937177814
0.4,0.01760124794491463
0.5,0.02889244034245903
0.6,0.04263047479525125
0.7,0.05686555035537155
0.8,0.06934211405561669
0.9,0.08233248637457297
1.0,0.09052813018368594
1.1,0.09282734798458567
1.2,0.09040111735140711
1.3,0.08553465980660005
1.4,0.07617980846008217
1.5,0.0629467243015112
1.6,0.05808422925546798
1.7,0.04840928140085737
1.8,0.03237482856198936
1.9,0.02145924028676109
2.0,0.012940020152150587
2.1,0.002256255267293615
2.2,-0.009945511604761778
2.3,-0.021761266212506895
2.4,-0.026318246776250314
2.5,-0.02649040653277104
2.6,-0.027239497858083717
2.7,-0.02877242945454931
2.8,-0.025854143184507038
2.9,-0.02144508301060229
3.0,-0.02283675641938708
3.1,-0.024324948761643914
3.2,-0.022115892208414187
3.3,-0.019428367876420105
3.4,-0.0201252960653874
3.5,-0.021206030726119686
3.6,-0.021088850051663256
3.7,-0.020889469666963326
3.8,-0.02040820276629071
3.9,-0.019636864976721236
4.0,-0.021585919630944396
4.1,-0.026188153006069685
4.2,-0.03010023973938039
4.3,-0.031978092386274325
4.4,-0.03361338978058164
4.5,-0.03511117475112223
4.6,-0.03628483605491157
4.7,-0.03632998538008383
4.8,-0.03557165993527277
4.9,-0.0375477622804357
5.0,-0.04018419470723434
5.1,-0.04088977813733084
5.2,-0.04217722451203996
5.3,-0.04424505816149603
5.4,-0.04379909169780213
5.5,-0.044463719286772785
5.6,-0.042031669138222746
5.7,-0.03858479487673983
5.8,-0.038467710153879835
5.9,-0.039243235150130146
6.0,-0.0392969615201803
6.1,-0.039579291531584467
6.2,-0.039101773283928526
6.3,-0.037824720830404654
6.4,-0.037151401228357715
6.5,-0.03636988527665181
6.6,-0.034808248772220565
6.7,-0.03375799295188445
6.8,-0.03324141855795095
6.9,-0.03207035508953932
7.0,-0.030563234965877414
7.1,-0.03071959292027402
7.2,-0.030695943722827704
7.3,-0.03024972717095519
7.4,-0.029406536919542946
7.5,-0.02827945317702355
7.6,-0.026980969473721035
7.7,-0.026258859163351803
7.8,-0.02522380234895091
7.9,-0.02438685505124755
8.0,-0.024047595967100606
8.1,-0.023658984989865253
8.2,-0.023045471894889532
8.3,-0.02169037079812721
8.4,-0.019954534317126012
8.5,-0.018795002552536737
8.6,-0.01909833518004832
8.7,-0.01990344247518371
8.8,-0.019428546601157823
8.9,-0.018800706357174124
9.0,-0.017098251203132724
9.1,-0.01589136062183272
9.2,-0.014693973643876774
9.3,-0.01405462085440208
9.4,-0.012771562595808859
9.5,-0.012191248195899534
9.6,-0.012513377912833176
9.7,-0.01457908555934408
9.8,-0.015594924334320907
9.9,-0.01598757103716451
10.0,-0.01643604435853621
10.1,-0.016657230552954802
10.2,-0.016099613125576173
10.3,-0.016308481165912676
10.4,-0.01708654703079547
10.5,-0.017203326783124567
10.6,-0.016883891190686295
10.7,-0.01602866015503966
10.8,-0.014867864144167967
10.9,-0.01073626169053519
11.0,-0.010246986438104438
11.1,-0.01057459473350073
11.2,-0.01081749535346659
11.3,-0.00978681176107359
11.4,-0.009960325504440714
11.5,-0.010452929401370166
11.6,-0.009376240900082218
11.7,-0.006539168105255434
11.8,-0.005615812309405106
11.9,-0.002539682138421571
12.0,-0.0009224752213712007
12.1,-0.0015682985203025691
12.2,-0.0019105609207185927
12.3,-0.0027968835306792193
12.4,-0.004062106934875672
12.5,-0.004683416664835676
12.6,-0.005593857034544538
12.7,-0.006162384755121395
12.8,-0.007077776912827085
12.9,-0.00728981647711688
13.0,-0.006236740414916067
13.1,-0.004459393421376086
13.2,-0.0021570960988601486
13.3,-0.00047356871077027706
13.4,0.00012161279427627397
13.5,0.0014757433814521462
13.6,0.0019620842032773856
13.7,-0.0005305311577635288
13.8,-0.0008634553824729233
13.9,0.0008240735717336524
14.0,0.001951349818576654
14.1,0.002689057566869448
14.2,0.004291221944159238
14.3,0.005014917685723741
14.4,0.004804697499134096
14.5,0.004274673214882892
14.6,0.00319782529535819
14.7,0.002281758455032053
14.8,0.0023063964203333337
14.9,0.0022442279450039034
15.0,0.00214133950793878
15.1,-3.557968010975022e-05
15.2,-0.002531314574823813
15.3,-0.004361799123625233
15.4,-0.004705986803119051
15.5,-0.00594211877869413
15.6,-0.006667465940523061
15.7,-0.006787495259395882
15.8,-0.006433195777691926
15.9,-0.004690455807911596
16.0,-0.0015699119613146535
16.1,-0.0011280749121175982
16.2,-0.0029064116833828046
16.3,-0.0046002845919251405
16.4,-0.005169644139536539
16.5,-0.0067682228263389425
16.6,-0.007700054917564587
16.7,-0.006029988508831268
16.8,-0.005502952623127846
16.9,-0.0048566842845581045
17.0,-0.005810492172417028
17.1,-0.00557491138569657
17.2,-0.005472991024312915
17.3,-0.007174254468771276
17.4,-0.008261672056607602
17.5,-0.009432890162561174
17.6,-0.010077840718074816
17.7,-0.01042050424519274
17.8,-0.008609950548055627
17.9,-0.006546894670700986
18.0,-0.005026103328877394
