Timestamp,AvgYaw
0.0,-0.022647429429120878
0.1,-0.019233309423627994
0.2,-0.013139937963482652
0.3,-0.004356154608813065
0.4,0.008107204570182575
0.5,0.023598496812267496
0.6,0.04176449583905527
0.7,0.05999816759105808
0.8,0.07685787910746822
0.9,0.08946579633771327
1.0,0.09171653622891594
1.1,0.08756920438186933
1.2,0.08093031004975434
1.3,0.07328797439545492
1.4,0.06766213903815807
1.5,0.06670669214161679
1.6,0.05812420744994551
1.7,0.0458168406443358
1.8,0.03366426848521959
1.9,0.017810534858420855
2.0,0.002862170879325567
2.1,-0.00869742116605561
2.2,-0.017150605727060033
2.3,-0.022743510329645576
2.4,-0.027687827081159824
2.5,-0.02511384656949945
2.6,-0.025645422899590542
2.7,-0.03024810123929884
2.8,-0.03586886224146649
2.9,-0.043969454734174025
3.0,-0.05044317893172014
3.1,-0.0502051846628811
3.2,-0.04780301033601404
3.3,-0.04728848691266835
3.4,-0.05152915631107506
3.5,-0.05487447617823172
3.6,-0.05663524355741209
3.7,-0.05929291337789689
3.8,-0.06282118800184813
3.9,-0.06542058397317431
4.0,-0.0658159471177958
4.1,-0.06534151525599326
4.2,-0.06221803021625629
4.3,-0.058260199861965
4.4,-0.05592107598089682
4.5,-0.05285487387699466
4.6,-0.05102849190188364
4.7,-0.04487147354166811
4.8,-0.03974378209475314
4.9,-0.03787231608524115
5.0,-0.036232018306020734
5.1,-0.033501708759209874
5.2,-0.03088252169992733
5.3,-0.02930320895975017
5.4,-0.029929039607570457
5.5,-0.031062062101821192
5.6,-0.03081296239208459
5.7,-0.030614746328850414
5.8,-0.030530888200211128
5.9,-0.029935217769005592
6.0,-0.027423268368555326
6.1,-0.027017689803247175
6.2,-0.029165629412616884
6.3,-0.03125100250481044
6.4,-0.03325525044284056
6.5,-0.034963541820045886
6.6,-0.03532972142190438
6.7,-0.035279763915033825
6.8,-0.03581653222762476
6.9,-0.04318525413018984
7.0,-0.04842114328065632
7.1,-0.052710794960061154
7.2,-0.05432382258707705
7.3,-0.05401713744981063
7.4,-0.05269831986318155
7.5,-0.052292221929403825
7.6,-0.05304341994346233
7.7,-0.054293258157586746
7.8,-0.054643681709122226
7.9,-0.054561397420422396
8.0,-0.053116157927376076
8.1,-0.049892946325840445
8.2,-0.04790273803243178
8.3,-0.04730937160146472
8.4,-0.04765320214112
8.5,-0.04838719874027803
8.6,-0.04709680948244678
8.7,-0.04242654210142703
8.8,-0.034677345006540385
8.9,-0.026558657480479933
9.0,-0.021479630970521957
9.1,-0.016508483801771674
9.2,-0.012953056933061985
9.3,-0.01161454250187999
9.4,-0.01075394427984954
9.5,-0.009446336431047773
9.6,-0.008331629091172747
9.7,-0.008084437081476359
9.8,-0.007959563560496428
9.9,-0.0081992683432575
10.0,-0.009326389105969118
10.1,-0.010426010525159022
10.2,-0.009000008751491779
10.3,-0.007061043024677339
10.4,-0.006962202129757028
10.5,-0.008162240781443396
10.6,-0.009952708212230038
10.7,-0.012005908827470652
10.8,-0.013780462184557167
10.9,-0.01575279061011167
11.0,-0.016482936630494723
