,t,p-value
0,0.0,1.0
1,0.1,1.0
2,0.2,1.0
3,0.3,1.0
4,0.4,0.27962493987013387
5,0.5,0.40698737969050336
6,0.6,0.009000652064121952
7,0.7,0.03833269972891721
8,0.8,0.00015382878032611387
9,0.9,0.005645787184592388
10,1.0,0.0014450527403463411
11,1.1,0.0014450527403463411
12,1.2,0.0014450527403463411
13,1.3,0.0007900566288134133
14,1.4,3.1960477795409485e-05
15,1.5,0.0011386379821824953
16,1.6,0.18574543286111997
17,1.7,0.025044237802001625
18,1.8,0.025044237802001625
19,1.9,0.09120972681186351
20,2.0,0.3185562201423477
21,2.1,0.3484295188175651
22,2.2,0.4454876075062296
23,2.3,0.5406805127295655
24,2.4,0.6241453328163145
25,2.5,0.634030345096328
26,2.6,0.32565976143650655
27,2.7,0.17564463126508345
28,2.8,0.9290893280296613
29,2.9,0.4922621453763102
30,3.0,0.3990495151676181
31,3.1,0.44453871173453996
32,3.2,0.4435526623824081
33,3.3,0.4699082455995389
34,3.4,0.6720095115656326
35,3.5,0.9111711272141843
36,3.6,0.8786146749341168
37,3.7,0.16000471636471356
38,3.8,0.1056875371852564
39,3.9,0.4266506654208059
40,4.0,0.4941195806125026
41,4.1,0.8535775007238634
42,4.2,0.05432743131716275
43,4.3,0.030075251439024654
44,4.4,0.0028926361552054085
45,4.5,0.002106439332962923
46,4.6,2.6271144245868616e-05
47,4.7,5.472721260896031e-06
48,4.8,1.7277258049702053e-06
49,4.9,3.2775438149606476e-07
50,5.0,1.5994246794911256e-07
51,5.1,2.5280361405315795e-08
52,5.2,3.7402158778078513e-08
53,5.3,6.090350416500169e-08
54,5.4,1.571616970870691e-07
55,5.5,1.9402769787470543e-06
56,5.6,2.26789656047714e-06
57,5.7,2.495063786281119e-06
58,5.8,5.640893653579137e-06
59,5.9,0.006102614605962162
60,6.0,0.6229131326972058
61,6.1,0.9080599044538106
62,6.2,0.914490312498458
63,6.3,0.9620395741285082
64,6.4,0.17079740571929497
65,6.5,0.001855492004786645
66,6.6,0.011253915579547668
67,6.7,0.017382369950332408
68,6.8,2.5179060180662584e-07
69,6.9,5.012396562089356e-07
70,7.0,3.3078800037534685e-05
71,7.1,4.216479591139328e-06
72,7.2,2.675320552131028e-07
73,7.3,1.1125122147856353e-07
74,7.4,1.3459364664991685e-07
75,7.5,0.00035162428265146975
76,7.6,0.00043847212536666727
77,7.7,1.2047500135420281e-05
78,7.8,0.0004353767727916328
79,7.9,0.0020568484419732623
80,8.0,0.00031899084026946637
81,8.1,0.00024034697126667313
82,8.2,0.0047597394986999995
83,8.3,0.0024971927503616644
84,8.4,6.091879733540827e-05
85,8.5,0.03577413366527713
86,8.6,0.06779223678779825
87,8.7,0.06779223678779825
88,8.8,0.24009335884101723
89,8.9,0.3219915288327648
90,9.0,0.3345847322480584
91,9.1,0.9718876654176658
92,9.2,0.2506004383713737
93,9.3,0.029927161593731138
94,9.4,0.5390128337562182
95,9.5,0.018656594798713514
96,9.6,0.0019182580364238053
97,9.7,0.00021260068402730647
98,9.8,0.007887240433534245
99,9.9,0.15064659979620817
100,10.0,0.6853257549943608
101,10.1,0.31955146852641814
102,10.2,0.01744125533454513
103,10.3,0.006131366199906814
104,10.4,0.07991664428676805
105,10.5,0.1591966627501389
106,10.6,0.09204449121391788
107,10.7,0.012483827556734191
108,10.8,0.0319666680065633
109,10.9,0.02242777044210112
110,11.0,0.003850881134245432
