,t,p-value
0,0.0,1.0
1,0.1,1.0
2,0.2,1.0
3,0.3,1.0
4,0.4,1.0
5,0.5,0.00803765655514269
6,0.6,0.17025212676968812
7,0.7,0.07062131501115741
8,0.8,0.01901808754119855
9,0.9,0.4582368908102483
10,1.0,0.19731625843097497
11,1.1,0.19731625843097497
12,1.2,0.19731625843097497
13,1.3,0.13145768359849425
14,1.4,0.006287094933770756
15,1.5,0.00015620959707168355
16,1.6,0.012316241009933067
17,1.7,0.0014450527403463353
18,1.8,0.0014450527403463353
19,1.9,0.0014450527403463353
20,2.0,0.0014450527403463353
21,2.1,0.001551547648657964
22,2.2,0.003739745638503593
23,2.3,0.08950670113223907
24,2.4,0.23119589575328578
25,2.5,0.18449674255219595
26,2.6,0.022118498574369146
27,2.7,0.002990813928888345
28,2.8,0.00147160978849179
29,2.9,0.0009668250411781625
30,3.0,0.007838953062661783
31,3.1,0.05710934632363527
32,3.2,0.26535597475672723
33,3.3,0.4495666774358438
34,3.4,0.6955028593341633
35,3.5,0.611328555227965
36,3.6,0.7863839587114936
37,3.7,0.31094403469519966
38,3.8,0.03401355596440316
39,3.9,0.1843908070687991
40,4.0,0.18480361563380868
41,4.1,0.43662897805045486
42,4.2,0.4452635887229154
43,4.3,0.32943320418341715
44,4.4,0.0018275176620022296
45,4.5,0.01611638563041968
46,4.6,0.0006191346843074602
47,4.7,0.001664722721285025
48,4.8,0.0005948267886713333
49,4.9,0.00012028712825289334
50,5.0,0.007515360858187165
51,5.1,0.07591906955028356
52,5.2,0.10674224648519251
53,5.3,0.14717549055976842
54,5.4,0.6156453042879801
55,5.5,0.3443243703244768
56,5.6,0.06773033953642756
57,5.7,0.0569402765251625
58,5.8,0.02879401229394642
59,5.9,0.010554805562048002
60,6.0,0.002610594477376304
61,6.1,0.0010979390562668098
62,6.2,0.0008949796746887029
63,6.3,2.3626196430903932e-05
64,6.4,3.0032094649547615e-06
65,6.5,2.3118595980690217e-07
66,6.6,2.0445540933686266e-07
67,6.7,5.166231841541206e-10
68,6.8,3.8658729466383043e-13
69,6.9,2.8970801113073757e-12
70,7.0,1.4219993540799994e-10
71,7.1,1.8870538382311734e-10
72,7.2,1.120523223867369e-10
73,7.3,6.083639575047022e-13
74,7.4,3.95078672977613e-15
75,7.5,5.071893886295687e-14
76,7.6,6.267936833324961e-12
77,7.7,6.203377201981233e-12
78,7.8,2.984194076203241e-10
79,7.9,3.37338251375214e-09
80,8.0,3.9391766492042827e-08
81,8.1,4.694585521930759e-10
82,8.2,2.8855419880972025e-06
83,8.3,0.003344797737072392
84,8.4,0.0020595714427866273
85,8.5,0.2795435732397914
86,8.6,0.20109855684280264
87,8.7,0.03351888465216637
88,8.8,0.3837818616593792
89,8.9,0.8170147545172846
90,9.0,0.5139564470427807
91,9.1,0.4430324279272102
92,9.2,0.4030015327290899
93,9.3,0.010693410771105926
94,9.4,0.17116628344004509
95,9.5,0.0035588879339901853
96,9.6,0.01451385074267231
97,9.7,0.00013811063206181545
98,9.8,2.3551353769213626e-07
99,9.9,8.092437231916447e-07
100,10.0,1.976755635650655e-05
101,10.1,7.34628302748248e-05
102,10.2,1.18566998843389e-05
103,10.3,5.121673635271103e-05
104,10.4,0.0008764375244205375
105,10.5,0.00018409916220532652
106,10.6,0.0011299040209811866
107,10.7,7.614990644326252e-05
108,10.8,5.274826844287159e-05
109,10.9,0.00035217745430320694
110,11.0,0.00037720493964738254
