,t,p-value
0,0.0,0.006028284101090091
1,0.1,5.6797325134432966e-05
2,0.2,0.0005988112272921459
3,0.3,0.0028636648057439353
4,0.4,0.012147982614192643
5,0.5,0.013440967834249785
6,0.6,0.010552064676663385
7,0.7,0.00511152255530991
8,0.8,0.0021022295395647407
9,0.9,0.001563982722156513
10,1.0,0.0034723545356265388
11,1.1,0.05512866681610804
12,1.2,0.541482579266628
13,1.3,0.563465691115459
14,1.4,0.16947424821812662
15,1.5,0.04451908600274667
16,1.6,0.07693417883341867
17,1.7,0.09165883216996389
18,1.8,0.03396881320103713
19,1.9,0.20282247440208842
20,2.0,0.47237298789264404
21,2.1,0.3445880488078107
22,2.2,0.43629745580837254
23,2.3,0.4198969807324773
24,2.4,0.44531650883507723
25,2.5,0.5989101869647202
26,2.6,0.8238976572149938
27,2.7,0.8258665884807708
28,2.8,0.7331072045724356
29,2.9,0.7106987610968101
30,3.0,0.9712491691014701
31,3.1,0.71847652870754
32,3.2,0.987959977348419
33,3.3,0.9698513766510233
34,3.4,0.924185939398531
35,3.5,0.7829015643227069
36,3.6,0.6330177817276983
37,3.7,0.40693106262712
38,3.8,0.19551162632692518
39,3.9,0.07478314634436306
40,4.0,0.018578331236069882
41,4.1,0.0028891872747185436
42,4.2,0.00042701019579185313
43,4.3,0.00014974802048980717
44,4.4,0.00026241627772991466
45,4.5,0.00046512838380733946
46,4.6,0.0005595614021764124
47,4.7,0.0003832670072418959
48,4.8,0.00012318737164020743
49,4.9,9.482458256848214e-05
50,5.0,3.940248105025397e-05
51,5.1,6.71627007969904e-06
52,5.2,1.4828265871316003e-06
53,5.3,9.349368389939829e-07
54,5.4,2.113832416774259e-06
55,5.5,5.82904658474209e-06
56,5.6,3.5277170988729163e-06
57,5.7,2.255977750347444e-06
58,5.8,4.816378460823011e-06
59,5.9,1.7990535301017555e-05
60,6.0,5.7299837346948176e-05
61,6.1,0.00012458175702408292
62,6.2,0.00020031948078648326
63,6.3,0.00013563129722571433
64,6.4,5.3392862266803816e-05
65,6.5,2.7706092506010446e-05
66,6.6,2.5682662245371198e-05
67,6.7,3.202582145117743e-05
68,6.8,2.5167380085279796e-05
69,6.9,1.1420848178190588e-05
70,7.0,8.103716253320296e-06
71,7.1,6.095598996694388e-06
72,7.2,3.521798293730368e-06
73,7.3,2.2464303726160816e-06
74,7.4,2.659684546732744e-06
75,7.5,5.052030645008987e-06
76,7.6,8.928189224626462e-06
77,7.7,1.10929765138264e-05
78,7.8,2.4554472369586638e-05
79,7.9,0.00013898097057083984
80,8.0,0.0005626183412113102
81,8.1,0.0017527664759250804
82,8.2,0.006824285323949551
83,8.3,0.023913266184465713
84,8.4,0.024740389104781935
85,8.5,0.013840371523327184
86,8.6,0.021393548867345815
87,8.7,0.1001324145682594
88,8.8,0.27643452634692817
89,8.9,0.676423278716564
90,9.0,0.9564417444588162
91,9.1,0.944743269250778
92,9.2,0.9197498100770791
93,9.3,0.905814812577816
94,9.4,0.9225437095577433
95,9.5,0.7642790725227855
96,9.6,0.6249097261885945
97,9.7,0.4632498609133555
98,9.8,0.5228174049864118
99,9.9,0.4552899940323055
100,10.0,0.37001413862094124
101,10.1,0.4404159821760175
102,10.2,0.43520726398606857
103,10.3,0.6039294833528297
104,10.4,0.8447876167525193
105,10.5,0.8942966509140351
106,10.6,0.898610248649712
107,10.7,0.8643417384282619
108,10.8,0.9716337128333841
109,10.9,0.35437429660616837
110,11.0,0.034231454314667696
