,t,p-value
0,0.0,1.0
1,0.1,1.0
2,0.2,1.0
3,0.3,1.0
4,0.4,1.0
5,0.5,0.0067275346489682475
6,0.6,0.043156553486392864
7,0.7,0.2372137516903684
8,0.8,1.0
9,0.9,0.16795183177601128
10,1.0,0.025044237802001625
11,1.1,0.17781030045377128
12,1.2,0.6215325083656851
13,1.3,0.03168302414351051
14,1.4,0.34876127943626967
15,1.5,1.0
16,1.6,0.9658221751587339
17,1.7,0.025044237802001625
18,1.8,0.025044237802001625
19,1.9,0.025044237802001625
20,2.0,0.025044237802001625
21,2.1,0.025044237802001625
22,2.2,0.03016100972255229
23,2.3,0.0710468215909002
24,2.4,0.13839813370053697
25,2.5,0.784140073961099
26,2.6,0.6379473699256604
27,2.7,0.9282040525978374
28,2.8,0.3186563480454966
29,2.9,0.2605965951253585
30,3.0,0.8478818762186893
31,3.1,1.0
32,3.2,0.9996368333618222
33,3.3,0.20403336801212676
34,3.4,0.1549509094580016
35,3.5,0.4671197280345524
36,3.6,0.7608993199295581
37,3.7,0.7062147693776739
38,3.8,0.08651491911095217
39,3.9,0.4215851079112696
40,4.0,0.15868029803278522
41,4.1,0.21929081029726208
42,4.2,0.9453449196609643
43,4.3,0.9216071891050281
44,4.4,0.2850656287411747
45,4.5,0.16877852422381717
46,4.6,0.004054143408499342
47,4.7,0.0009419211988442152
48,4.8,0.0003272761639606087
49,4.9,6.46461899070305e-05
50,5.0,3.164468174980216e-05
51,5.1,0.0011631510262157744
52,5.2,0.048431384667621896
53,5.3,0.39915084057528116
54,5.4,0.48634176619232006
55,5.5,0.6492212613146113
56,5.6,0.7353631624939584
57,5.7,0.6116215731244437
58,5.8,0.6282148307092654
59,5.9,0.6657251157940669
60,6.0,0.6807468848691578
61,6.1,0.13805983887258028
62,6.2,0.03976327046861901
63,6.3,0.00023984060867809478
64,6.4,0.005595905290766792
65,6.5,0.18538268461739543
66,6.6,0.8337237580648679
67,6.7,0.6655560256982178
68,6.8,0.0164024816692444
69,6.9,0.010780361367517964
70,7.0,0.019457834722533672
71,7.1,0.03475445856447173
72,7.2,0.01132769854073684
73,7.3,0.002612476212070369
74,7.4,4.525054294254194e-07
75,7.5,0.007592828639274894
76,7.6,0.17132949743572348
77,7.7,2.757542657511415e-05
78,7.8,0.00151238471526496
79,7.9,6.157876120777186e-05
80,8.0,5.359767600812994e-06
81,8.1,3.721532881995821e-08
82,8.2,5.649524675293936e-05
83,8.3,0.005741835910505822
84,8.4,6.439839873573822e-05
85,8.5,0.08956311915265407
86,8.6,0.1140295365958603
87,8.7,0.04558708888287432
88,8.8,0.010942846539608855
89,8.9,0.010898699532031387
90,9.0,0.00044716461995392517
91,9.1,7.751072592436697e-05
92,9.2,1.7131382877208812e-06
93,9.3,4.662685843044591e-07
94,9.4,6.515686213898723e-06
95,9.5,1.814964037115127e-05
96,9.6,0.0001527924013135086
97,9.7,0.0004361980331115963
98,9.8,0.0026558413503807855
99,9.9,0.022641515147302057
100,10.0,0.055737414527446016
101,10.1,0.01832120240578121
102,10.2,0.02334004999364597
103,10.3,0.013151198762599245
104,10.4,0.0008098522196607174
105,10.5,0.09968537900723672
106,10.6,0.6173554488348199
107,10.7,0.7650648555369259
108,10.8,0.7813449471715568
109,10.9,0.7362404539950709
110,11.0,0.39912819603001715
