,t,p-value
0,0.0,0.3315443710376268
1,0.1,0.4897485494396091
2,0.2,0.20523067529555541
3,0.3,0.0019590596105191166
4,0.4,0.001692643334268619
5,0.5,0.11873366054412827
6,0.6,0.3580820085240294
7,0.7,0.502994658502525
8,0.8,0.055468890973299295
9,0.9,0.014690576834397341
10,1.0,0.030722036158146084
11,1.1,0.03559987415273462
12,1.2,0.0696390147113067
13,1.3,0.2001749685949409
14,1.4,0.5289348530556196
15,1.5,0.905653800353237
16,1.6,0.7825686547333583
17,1.7,0.8221596440286548
18,1.8,0.8440905575119438
19,1.9,0.6053975462238468
20,2.0,0.2273533117869494
21,2.1,0.13733867423617954
22,2.2,0.050445764214189025
23,2.3,0.009503344286233808
24,2.4,0.004487672116247292
25,2.5,0.0012523309662748434
26,2.6,0.0005529262093602644
27,2.7,0.0003721442822769609
28,2.8,0.0006361019889611427
29,2.9,0.0021419223811669995
30,3.0,0.03541461193322472
31,3.1,0.5571451146243422
32,3.2,0.566474121449543
33,3.3,0.5522611722182393
34,3.4,0.5629679497000574
35,3.5,0.5747613527455532
36,3.6,0.453505375722297
37,3.7,0.5635494641028941
38,3.8,0.7636807500556566
39,3.9,0.8482059734841635
40,4.0,0.9379821737618426
41,4.1,0.8714107906142652
42,4.2,0.8195584147840751
43,4.3,0.7385843821325135
44,4.4,0.03887075391104776
45,4.5,0.001236676723542789
46,4.6,0.0008274425181738517
47,4.7,0.0008426883297000065
48,4.8,0.001077785359852873
49,4.9,0.0013529317450004684
50,5.0,0.0014946709306972283
51,5.1,0.001805990931167784
52,5.2,0.001591270390205718
53,5.3,0.0014945308763449822
54,5.4,0.0008825242918132318
55,5.5,5.06469134256628e-05
56,5.6,2.26007617816511e-06
57,5.7,1.2170971455978207e-06
58,5.8,2.2762978720096477e-06
59,5.9,5.36449159428361e-06
60,6.0,1.0727398171148207e-05
61,6.1,1.0095857515032875e-05
62,6.2,5.474015338637187e-06
63,6.3,2.2392038958939534e-06
64,6.4,7.154704698935023e-07
65,6.5,2.7776150595210873e-07
66,6.6,1.9897794943689898e-07
67,6.7,1.6017933738629747e-07
68,6.8,4.2875129019049685e-07
69,6.9,5.64152417902019e-07
70,7.0,6.686956917761171e-07
71,7.1,5.235096010914316e-07
72,7.2,1.5186601878914323e-07
