,t,p-value
0,0.0,0.037724163110317295
1,0.1,0.005679499936235071
2,0.2,0.10967613919108614
3,0.3,0.6916168977229392
4,0.4,0.7194960925780344
5,0.5,0.5619627365226023
6,0.6,0.44718586319719156
7,0.7,0.10520908517806331
8,0.8,0.06707046710800015
9,0.9,0.09101872135370025
10,1.0,0.08794504461466512
11,1.1,0.05007328605747857
12,1.2,0.031016473965812016
13,1.3,0.03514548130166221
14,1.4,0.0897037840322239
15,1.5,0.23598691553741313
16,1.6,0.04595475819794042
17,1.7,0.009332643070717427
18,1.8,0.0031946687775844997
19,1.9,0.006878378703969223
20,2.0,0.01622512899272
21,2.1,0.027218040738246196
22,2.2,0.02600801451002489
23,2.3,0.013041905656174567
24,2.4,0.003815562438721911
25,2.5,0.0007648629035179207
26,2.6,0.00018580592888796884
27,2.7,0.00018514867751008452
28,2.8,0.00013611372859188218
29,2.9,5.280550849702602e-05
30,3.0,1.0872221146866553e-05
31,3.1,3.92528643673188e-06
32,3.2,2.01599162067008e-06
33,3.3,1.1851825454113268e-06
34,3.4,4.7281163318984666e-07
35,3.5,4.3822310450636027e-07
36,3.6,7.922775902526406e-07
37,3.7,1.0538062098724227e-06
38,3.8,5.926142686251907e-06
39,3.9,3.882481845551932e-05
40,4.0,0.00010768982211019564
41,4.1,0.00019621619630220098
42,4.2,0.00024541888810468014
43,4.3,0.0006257933693017034
44,4.4,0.0007458678107223277
45,4.5,0.00040357691322750235
46,4.6,0.00019807243529449398
47,4.7,0.00010079469421623734
48,4.8,6.895738188813388e-05
49,4.9,2.4716684551872986e-05
50,5.0,8.117120575930137e-06
51,5.1,2.211088509412694e-06
52,5.2,4.508838423289317e-07
53,5.3,1.320352806865885e-07
54,5.4,9.857636338913132e-09
55,5.5,6.780782993569757e-11
56,5.6,2.864556168923003e-12
57,5.7,6.361046057192479e-12
58,5.8,2.877135634450166e-11
59,5.9,1.619006834013344e-10
60,6.0,1.907501786109139e-09
61,6.1,1.8619144939209216e-08
62,6.2,4.520126160794366e-08
63,6.3,4.6419146703642486e-08
64,6.4,4.337182602879709e-08
65,6.5,3.2689916560792016e-08
66,6.6,2.3066208914463215e-08
67,6.7,9.593969448722205e-09
68,6.8,8.002246200978255e-09
69,6.9,1.2836350926539547e-08
70,7.0,2.1015555566527877e-08
71,7.1,9.16261892180823e-09
72,7.2,6.323884650583448e-09
73,7.3,1.3019293061292071e-08
74,7.4,1.2990073332997974e-08
75,7.5,1.477869610345531e-09
76,7.6,2.4518563141508624e-10
77,7.7,4.508080299949744e-11
78,7.8,3.1920667805093528e-12
79,7.9,2.3959747916325497e-13
80,8.0,2.7990227048769047e-14
81,8.1,2.8002098289276002e-15
82,8.2,3.6296786426776373e-16
83,8.3,1.5136886713148463e-16
84,8.4,4.410536158985214e-16
85,8.5,1.878000856256592e-14
86,8.6,9.731409882760234e-13
87,8.7,5.531238603465908e-12
88,8.8,1.8574585477672933e-11
89,8.9,2.1553682341357554e-10
90,9.0,2.242456070100741e-09
91,9.1,8.061943678411047e-09
92,9.2,1.9638164341237473e-08
93,9.3,1.1157588370665935e-08
94,9.4,4.738018795676928e-09
95,9.5,4.6961092397122526e-09
96,9.6,2.4569034168417603e-08
97,9.7,2.309686462434022e-07
98,9.8,2.96248931988215e-06
99,9.9,1.9345774952111605e-05
100,10.0,0.0002591773815641079
101,10.1,0.002212122093396771
102,10.2,0.010495727387278221
103,10.3,0.020162741288690594
104,10.4,0.018562449904260998
105,10.5,0.012907168632688848
106,10.6,0.011933598046900981
107,10.7,0.009811953087193797
108,10.8,0.005292153707470246
109,10.9,0.0023348404523512375
110,11.0,0.001745514842774466
111,11.1,0.0026529281841319603
112,11.2,0.005345995171648941
113,11.3,0.005429417654754488
114,11.4,0.004713780946643494
115,11.5,0.005558123778308824
116,11.6,0.0067944249802082265
117,11.7,0.005056533558358173
118,11.8,0.0025352889078045717
119,11.9,0.0017995109673079207
120,12.0,0.001700503798071223
121,12.1,0.001123963566434895
122,12.2,0.0005505805539375704
123,12.3,2.7674269762115474e-05
124,12.4,1.6274413117219775e-06
125,12.5,2.0764490317467524e-07
126,12.6,3.6602813666434555e-08
127,12.7,8.658151818750968e-08
128,12.8,2.733195314422052e-07
129,12.9,2.1316981117574152e-07
130,13.0,2.497217004197004e-07
131,13.1,1.0883942421072256e-06
132,13.2,4.55540969447298e-06
133,13.3,1.2727544388284692e-05
134,13.4,0.0002150305226947309
135,13.5,0.00852403890488453
136,13.6,0.11019796747531908
137,13.7,0.4649993830422072
138,13.8,0.7811285309134298
139,13.9,0.823666953760333
140,14.0,0.9141723144573504
141,14.1,0.6575639198885825
142,14.2,0.24667844913809728
143,14.3,0.6279414851138503
144,14.4,0.6296500022297586
145,14.5,0.290051045643689
146,14.6,0.5560039621642411
147,14.7,0.5567704911607267
148,14.8,0.33999160076777823
149,14.9,0.16779917747144532
150,15.0,0.0351291341811646
151,15.1,0.0038705119825265793
152,15.2,7.123041074751846e-05
153,15.3,3.944715873429855e-06
154,15.4,2.0657840034782456e-07
155,15.5,4.9289125862302624e-08
156,15.6,3.326189381193431e-08
157,15.7,8.968089214354825e-08
158,15.8,3.1190827072134275e-07
159,15.9,4.422206069199082e-06
160,16.0,6.336143545966505e-05
161,16.1,2.307978441107596e-05
162,16.2,1.6122566362641416e-05
163,16.3,1.3620689769749501e-06
164,16.4,2.169520077651691e-06
165,16.5,6.028731622704926e-06
166,16.6,1.786780188069645e-05
167,16.7,2.520353352396976e-05
168,16.8,1.4260838363242124e-05
169,16.9,1.7770739423391095e-05
170,17.0,4.8848238139604245e-05
171,17.1,9.527901379831521e-05
172,17.2,0.00016678824197373775
173,17.3,0.0003415900646237487
174,17.4,0.0008369890301170903
175,17.5,0.0012333728455784696
176,17.6,0.0009880477784033367
177,17.7,0.0021527476650870826
178,17.8,0.026242204118396967
179,17.9,0.13317361019991836
180,18.0,0.21320669655278432
