,t,p-value
0,0.0,0.932568115612443
1,0.1,0.5427233102616235
2,0.2,0.13628035119246626
3,0.3,0.2864548125294196
4,0.4,0.9148752114277003
5,0.5,0.7754766637438959
6,0.6,0.700992624161598
7,0.7,0.4426506131281035
8,0.8,0.3812837348246031
9,0.9,0.129819127073962
10,1.0,0.08499347539255982
11,1.1,0.09396967767441526
12,1.2,0.19469442936801495
13,1.3,0.5359273502650996
14,1.4,0.6773074981630949
15,1.5,0.785742597395193
16,1.6,0.7424185119492557
17,1.7,0.5776954485634735
18,1.8,0.3273513272076398
19,1.9,0.8132923878315399
20,2.0,0.32351447363899166
21,2.1,0.24286889211496898
22,2.2,0.27405525597613045
23,2.3,0.06841335285319548
24,2.4,0.0317323779568062
25,2.5,0.038599291875992425
26,2.6,0.04784233607723025
27,2.7,0.11891371063916865
28,2.8,0.25841500712502946
29,2.9,0.09603591914355239
30,3.0,0.15525171606200885
31,3.1,0.16792908982469038
32,3.2,0.18407220124254273
33,3.3,0.23814608311383131
34,3.4,0.41865821485415633
35,3.5,0.6241847066597422
36,3.6,0.9111649682812348
37,3.7,0.9991288049079012
38,3.8,0.7866700366006505
39,3.9,0.6311650905097643
40,4.0,0.7130148984758757
41,4.1,0.8390040223242831
42,4.2,0.8571892258813125
43,4.3,0.3146910644742288
44,4.4,0.21358429151893002
45,4.5,0.3641171186261217
46,4.6,0.508304352858435
47,4.7,0.640667476201646
48,4.8,0.5077719840336256
49,4.9,0.1490116412896677
50,5.0,0.037042923642775796
51,5.1,0.007339872341112215
52,5.2,0.001108834770859793
53,5.3,0.0010851792262987273
54,5.4,0.008017966429998974
55,5.5,0.02064363254422481
56,5.6,0.032746329307630856
57,5.7,0.10747977326727401
58,5.8,0.17164918712706642
59,5.9,0.09622698420444617
60,6.0,0.0556315050516413
61,6.1,0.019252507214564053
62,6.2,0.006013362667924667
63,6.3,0.0017839112456871946
64,6.4,0.0007145850021531882
65,6.5,0.00011724759915740002
66,6.6,6.886203076883391e-05
67,6.7,0.00011645203389036803
68,6.8,7.785240656672851e-05
69,6.9,9.813831953088106e-05
70,7.0,0.00016364841818882977
71,7.1,0.0002858187649580922
72,7.2,0.0005077351809056852
73,7.3,0.0009068013382597408
74,7.4,0.0011881708887258378
75,7.5,0.0012342260335056995
76,7.6,0.0014644516327554685
77,7.7,0.0016031123311805613
78,7.8,0.0010714037192379267
79,7.9,0.0007555976508240111
80,8.0,0.000828706219557257
81,8.1,0.0012589514861083473
82,8.2,0.0016077846343422692
83,8.3,0.00043058120828131497
84,8.4,0.0002544217130740848
85,8.5,0.00017275497655672875
86,8.6,0.0004679049164474194
87,8.7,0.000985092118819263
88,8.8,0.0026489750393009293
89,8.9,0.004846429033734619
90,9.0,0.00926874012409809
91,9.1,0.021280450254589776
92,9.2,0.044807303655290016
93,9.3,0.08118569828552508
94,9.4,0.10395106376075908
95,9.5,0.09513947897203465
96,9.6,0.11620166731297045
97,9.7,0.1077532434953499
98,9.8,0.045040562227891046
99,9.9,0.03736382434900369
100,10.0,0.030937808925784398
101,10.1,0.027988102536826175
102,10.2,0.025192807960780696
103,10.3,0.02630676474198797
104,10.4,0.05742733553200022
105,10.5,0.07181849897429657
106,10.6,0.1603832574812874
107,10.7,0.2657139447253948
108,10.8,0.3516033799504553
109,10.9,0.462494845935846
110,11.0,0.7519416793820596
111,11.1,0.7074160448197239
112,11.2,0.5358029446213073
113,11.3,0.5207973211112602
114,11.4,0.60715501114686
115,11.5,0.2569628666199661
116,11.6,0.061648786073025576
117,11.7,0.007795579615737008
118,11.8,0.0011054630957834698
119,11.9,0.005581037060455901
120,12.0,0.014926904592647835
121,12.1,0.03927940855984439
122,12.2,0.06429249324272561
123,12.3,0.25312601954421377
124,12.4,0.8503212586597979
125,12.5,0.9954515414275638
126,12.6,0.9531684916908436
127,12.7,0.7121080283875401
128,12.8,0.6365983307497609
129,12.9,0.7380235299035363
130,13.0,0.6891326980633556
131,13.1,0.5700061290703571
132,13.2,0.4209048956635333
133,13.3,0.5083373793414178
134,13.4,0.6972967528714069
135,13.5,0.647720196833675
136,13.6,0.3475207007970008
137,13.7,0.05472841008774679
138,13.8,0.025390320641653134
139,13.9,0.03983662858494096
140,14.0,0.0900079628187313
141,14.1,0.17390589772128107
142,14.2,0.1922521711629777
143,14.3,0.30900874394767164
144,14.4,0.42296610447833016
145,14.5,0.6956157264408815
146,14.6,0.78013192012619
147,14.7,0.30373313959752446
148,14.8,0.17219268387455816
149,14.9,0.26120943271587965
150,15.0,0.4486569870675877
151,15.1,0.4840475261734727
152,15.2,0.44892261208855355
153,15.3,0.3577941876472962
154,15.4,0.33455317017894337
155,15.5,0.6353187985880369
156,15.6,0.9445033287337181
157,15.7,0.8953278485154084
158,15.8,0.9913204379709271
159,15.9,0.7676655984549002
160,16.0,0.5020786498905775
161,16.1,0.6188879929172841
162,16.2,0.8942631097197603
163,16.3,0.8913056828489115
164,16.4,0.6418369648816615
165,16.5,0.6388952671409567
166,16.6,0.45259204216403626
167,16.7,0.13281481305161702
168,16.8,0.019880207569515133
169,16.9,0.0022573788147116657
170,17.0,0.0005209443190362019
171,17.1,0.00018631958308906445
172,17.2,0.00032961552401265565
173,17.3,0.0008669608036144735
174,17.4,0.0021807176164940247
175,17.5,0.0034514125935737362
176,17.6,0.0038301383695256122
177,17.7,0.0038245132695951044
178,17.8,0.002710692610144614
179,17.9,0.001371210499090559
180,18.0,0.002201445214523923
