,t,p-value
0,0.0,1.2253167764090827e-05
1,0.1,8.489653212376541e-11
2,0.2,8.689747330987725e-08
3,0.3,0.0017706388842520925
4,0.4,0.6187685328460029
5,0.5,0.05388858922340507
6,0.6,0.0016793741606052001
7,0.7,0.009728096068400605
8,0.8,0.24391881411292815
9,0.9,0.8565151676073945
10,1.0,0.3534426452081728
11,1.1,0.11252681503777964
12,1.2,0.12953641680393124
13,1.3,0.19210019620057003
14,1.4,0.2725396576624973
15,1.5,0.35998980060199903
16,1.6,0.486837023524605
17,1.7,0.7840533638739933
18,1.8,0.5543393491711028
19,1.9,0.24297881085014034
20,2.0,0.14672456633036385
21,2.1,0.5373920721425691
22,2.2,0.6595123569342667
23,2.3,0.7248175785070806
24,2.4,0.7816584607469849
25,2.5,0.9823606287291785
26,2.6,0.0058668214555457005
27,2.7,0.0007263214663716862
28,2.8,0.0001221732630008709
29,2.9,5.0125766656833265e-05
30,3.0,0.0001449098337283007
31,3.1,0.0023005534552823846
32,3.2,0.049439221965485974
33,3.3,0.21316588722905475
34,3.4,0.24812872613598538
35,3.5,0.10072914941180909
36,3.6,0.03925143094809891
37,3.7,0.014999571735845915
38,3.8,0.010123150366055798
39,3.9,0.004673548075680625
40,4.0,0.008129191018436498
41,4.1,0.0057543911862077395
42,4.2,0.003206412050483981
43,4.3,0.001633705228161597
44,4.4,0.0009466947847240833
45,4.5,0.0008273159816287452
46,4.6,0.00024497095958735603
47,4.7,3.760175879822533e-05
48,4.8,1.596043097258087e-05
49,4.9,4.062161664060875e-05
50,5.0,7.910811939033781e-05
51,5.1,0.00023080778080321828
52,5.2,0.00014123917661760323
53,5.3,5.7415929148874944e-05
54,5.4,5.4850266285122206e-05
55,5.5,2.1810126078109808e-05
56,5.6,2.3669452848548048e-05
57,5.7,1.9553584105856626e-05
58,5.8,1.7441456912124927e-05
59,5.9,8.537857046974878e-06
60,6.0,2.85046311654776e-06
61,6.1,6.498916376966755e-07
62,6.2,2.315153949057264e-07
63,6.3,2.541048419414833e-07
64,6.4,2.3785544448129095e-07
65,6.5,1.0140283034435773e-07
66,6.6,8.903043018124727e-08
67,6.7,1.0715241442845911e-07
68,6.8,1.0133658147354584e-07
69,6.9,1.566548026081435e-07
70,7.0,2.899249679277983e-07
71,7.1,2.19559410979141e-07
72,7.2,9.276603459110666e-08
73,7.3,2.8255658678676757e-08
74,7.4,6.384985834284441e-09
75,7.5,1.8717206974352054e-09
76,7.6,9.886439910541641e-10
77,7.7,4.0495802426777425e-10
78,7.8,2.869591832844804e-10
79,7.9,3.542473440907148e-10
80,8.0,4.854187632211007e-10
81,8.1,2.884188272335272e-10
82,8.2,4.120087171491e-10
83,8.3,1.0286060892757442e-09
84,8.4,6.807653019083784e-09
85,8.5,5.0028364438514595e-08
86,8.6,3.15065164530901e-06
87,8.7,8.443054637912618e-05
88,8.8,0.00021259858403093203
89,8.9,0.0003229081333749386
90,9.0,0.00033414833038633075
91,9.1,4.482248982883866e-05
92,9.2,0.0008385272973729841
93,9.3,0.004046301059096758
94,9.4,0.004301477838765204
95,9.5,0.010969872179827308
96,9.6,0.012066452123407245
97,9.7,0.004343650674707247
98,9.8,0.0021821293762912097
99,9.9,0.0007763859237199533
100,10.0,0.0004278705445619489
101,10.1,0.00026041531155484036
102,10.2,0.00016830703681788522
103,10.3,5.0098705827313365e-05
104,10.4,2.2947101344046096e-05
105,10.5,4.658644648434456e-05
106,10.6,0.0006024814984707927
107,10.7,0.005220407796479738
108,10.8,0.03430868540964145
109,10.9,0.2628384257825985
110,11.0,0.27831591900123986
111,11.1,0.3605295966136235
112,11.2,0.4359148708180137
113,11.3,0.4915796417079066
114,11.4,0.2574663497918312
115,11.5,0.03919686000146543
116,11.6,0.0059726509115357864
117,11.7,0.014031902995599926
118,11.8,0.03132136943605834
119,11.9,0.2075160730727224
120,12.0,0.3813438085919896
121,12.1,0.30854962023779026
122,12.2,0.43632383122860074
123,12.3,0.43360182311328455
124,12.4,0.5588969568422402
125,12.5,0.7533861624248492
126,12.6,0.7881867622783478
127,12.7,0.8545736377499602
128,12.8,0.9813806783863921
129,12.9,0.9257810445346883
130,13.0,0.8626191083910711
131,13.1,0.6639791223156608
132,13.2,0.5394160708854292
133,13.3,0.6197214932915074
134,13.4,0.8981169857766784
135,13.5,0.930004126564818
136,13.6,0.8126559070370144
137,13.7,0.26170360756821553
138,13.8,0.12276963690669564
139,13.9,0.24649858275519276
140,14.0,0.6189350133075587
141,14.1,0.9581028494991866
142,14.2,0.6864310933012174
143,14.3,0.5667752020118549
144,14.4,0.557092941632434
145,14.5,0.5418541035906758
146,14.6,0.27668902996475586
147,14.7,0.12327150792986578
148,14.8,0.04069827991587845
149,14.9,0.015441912683002022
150,15.0,0.018994716307288807
151,15.1,0.053044886243873615
152,15.2,0.09407058533147723
153,15.3,0.08693252746524098
154,15.4,0.030489256063142987
155,15.5,0.011537000295391807
156,15.6,0.007866092144469332
157,15.7,0.006471869909985538
158,15.8,0.0012666788008450787
159,15.9,0.00020935170620864731
160,16.0,1.0866425098812073e-05
161,16.1,1.9691612578609354e-06
162,16.2,1.156046628775102e-05
163,16.3,9.877059199987869e-05
164,16.4,5.262833517787435e-05
165,16.5,1.539911990945881e-05
166,16.6,3.996254689339931e-06
167,16.7,2.52415604780129e-07
168,16.8,1.0734287814908098e-07
169,16.9,1.3702955386211762e-07
170,17.0,1.2037682183662976e-06
171,17.1,5.084599891080935e-06
172,17.2,0.0012232492621805297
173,17.3,0.6826867875602584
174,17.4,0.7632495270683788
175,17.5,0.5357858348659301
176,17.6,0.4176888733233842
177,17.7,0.25585987519987025
178,17.8,0.06923249914207545
179,17.9,0.018854687710367937
180,18.0,0.00837717442797723
